date,start_time,end_time,class_type,class_name,professor_name,grade,label,class_code,major
목,13:30,17:20,전공선택(05),SeniorProject I-B,김승욱,4,CA,CA4002-01,도예학과
금,13:30,17:20,전공선택(05),기초유리-Cold Working,이정원,3,CA,CA3024-00,도예학과
수,09:00,11:45,전공선택(05),도자사,방창현,2,CA,CA2012-00,도예학과
화,13:30,17:20,전공선택(05),도자융합스튜디오,맹욱재,3,CA,CA3022-00,도예학과
목,09:00,12:50,전공선택(05),물레성형응용,정원배,2,CA,CA2019-00,도예학과
화,09:00,12:50,전공선택(05),석고기법,최정호,2,CA,CA2006-00,도예학과
월,13:30,17:20,전공선택(05),소성기법연구,하태훈,3,CA,CA3018-00,도예학과
수,13:30,17:20,전공선택(05),스튜디오웨어,김승욱,3,CA,CA3011-00,도예학과
수,13:30,16:15,전공선택(05),스튜디오창업,이성은,4,CA,CA4011-00,도예학과
월,09:00,12:50,전공선택(05),혼합매체연구,방창현,2,CA,CA2004-00,도예학과
금,09:00,11:45,전공기초(11),도자문화이야기,권나영,1,CA,CA1008-00,도예학과
월,09:00,12:50,전공기초(11),도자성형1,김주상,1,CA,CA1007-00,도예학과
화,09:00,12:50,전공기초(11),도자성형1,김연지,1,CA,CA1007-01,도예학과
목,09:00,12:50,전공기초(11),표현연습,이정후,1,CA,CA1006-00,도예학과
목,13:30,17:20,전공기초(11),표현연습,여화선,1,CA,CA1006-01,도예학과
목,16:30,19:15,전공필수(04),미디시퀀싱기법,이철희,2,PM,PM2015-00,포스트모던음악학과
수,13:30,16:15,전공필수(04),작사작곡론1,손정은,3,PM,PM3016-00,포스트모던음악학과
화,16:00,18:45,전공필수(04),작사작곡론1,유태환,3,PM,PM3016-01,포스트모던음악학과
목,10:00,12:45,전공필수(04),재즈음악사,황덕호,2,PM,PM2018-00,포스트모던음악학과
목,13:30,16:15,전공필수(04),재즈음악사,황덕호,2,PM,PM2018-01,포스트모던음악학과
목,,,전공필수(04),졸업논문(포스트모던음악전공),한경훈,4,PM,PM4015-00,포스트모던음악학과
금,16:00,18:45,전공필수(04),포스트모던음악워크샵1,양영민,3,PM,PM3027-00,포스트모던음악학과
목,10:00,12:45,전공필수(04),포스트모던음악워크샵1,김주홍,3,PM,PM3027-01,포스트모던음악학과
화,17:30,21:20,전공선택(05),락앙상블,유상일,4,PM,PM4021-00,포스트모던음악학과
월,09:30,12:15,전공선택(05),뮤직비즈니스클래스1,박선민,4,PM,PM4005-00,포스트모던음악학과
화,13:30,17:20,전공선택(05),부전공실기1,신형원,1,PM,PM1005-00,포스트모던음악학과
월,13:30,17:20,전공선택(05),블루스클래스,김수환,1,PM,PM1018-00,포스트모던음악학과
월,13:30,17:20,전공선택(05),비틀즈클래스1,이두헌,3,PM,PM3029-00,포스트모던음악학과
수,13:30,17:20,전공선택(05),스튜디오세션앙상블1,한경훈,4,PM,PM4020-00,포스트모던음악학과
월,14:30,18:20,전공선택(05),싱어송라이팅클래스,홍성규,2,PM,PM2026-00,포스트모던음악학과
목,17:30,21:20,전공선택(05),앙상블1,황정관,1,PM,PM1003-00,포스트모던음악학과
수,13:30,17:20,전공선택(05),앙상블,1이웅,1,PM,PM1003-01,포스트모던음악학과
목,13:30,16:15,전공선택(05),영화음악,김수영,4,PM,PM4028-00,포스트모던음악학과
월,13:30,17:20,전공선택(05),재즈앙상블1,황호규,2,PM,PM2019-00,포스트모던음악학과
화,13:30,17:20,전공선택(05),재즈앙상블1,최보미,2,PM,PM2019-01,포스트모던음악학과
수,09:30,13:20,전공선택(05),재즈즉흥연주기법1,김정욱,3,PM,PM3024-00,포스트모던음악학과
목,13:00,13:50,전공선택(05),전공실기1,배장은,1,PM,PM1019-00,포스트모던음악학과
월,09:00,09:50,전공선택(05),전공실기1,김수영,1,PM,PM1019-01,포스트모던음악학과
수,16:30,19:00,전공선택(05),전공실기1,손정은,1,PM,PM1019-02,포스트모던음악학과
금,11:00,11:50,전공선택(05),전공실기1,김성재,1,PM,PM1019-03,포스트모던음악학과
월,10:00,10:50,전공선택(05),전공실기1,서영도,1,PM,PM1019-04,포스트모던음악학과
월,17:30,18:20,전공선택(05),전공실기1,황호규,1,PM,PM1019-05,포스트모던음악학과
수,17:30,18:20,전공선택(05),전공실기1,조정현,1,PM,PM1019-06,포스트모던음악학과
목,15:00,15:50,전공선택(05),전공실기1,김수환,1,PM,PM1019-07,포스트모던음악학과
월,10:00,10:50,전공선택(05),전공실기1,이두헌,1,PM,PM1019-08,포스트모던음악학과
화,16:40,17:30,전공선택(05),전공실기1,김정욱,1,PM,PM1019-09,포스트모던음악학과
목,21:30,22:20,전공선택(05),전공실기1,황정관,1,PM,PM1019-11,포스트모던음악학과
금,11:00,11:50,전공선택(05),전공실기1,오경록,1,PM,PM1019-12,포스트모던음악학과
화,10:00,10:50,전공선택(05),전공실기1,박호정,1,PM,PM1019-13,포스트모던음악학과
금,12:00,12:50,전공선택(05),전공실기1,안지민,1,PM,PM1019-14,포스트모던음악학과
목,10:00,10:50,전공선택(05),전공실기1,박라온,1,PM,PM1019-15,포스트모던음악학과
목,13:30,14:20,전공선택(05),전공실기1,김주홍,1,PM,PM1019-18,포스트모던음악학과
목,15:00,15:50,전공선택(05),전공실기3,배장은,2,PM,PM2023-00,포스트모던음악학과
월,11:00,11:50,전공선택(05),전공실기3,김수영,2,PM,PM2023-01,포스트모던음악학과
금,18:00,19:40,전공선택(05),전공실기3,손정은,2,PM,PM2023-02,포스트모던음악학과
금,14:00,14:50,전공선택(05),전공실기3,김성재,2,PM,PM2023-03,포스트모던음악학과
월,18:30,19:20,전공선택(05),전공실기3,황호규,2,PM,PM2023-05,포스트모던음악학과
월,17:30,18:20,전공선택(05),전공실기3,김수환,2,PM,PM2023-07,포스트모던음악학과
화,17:30,18:20,전공선택(05),전공실기3,김정욱,2,PM,PM2023-09,포스트모던음악학과
화,10:00,10:50,전공선택(05),전공실기3,최보미,2,PM,PM2023-10,포스트모던음악학과
목,22:30,23:20,전공선택(05),전공실기3,황정관,2,PM,PM2023-11,포스트모던음악학과
금,14:00,14:50,전공선택(05),전공실기3,오경록,2,PM,PM2023-12,포스트모던음악학과
화,11:00,11:50,전공선택(05),전공실기3,박호정,2,PM,PM2023-13,포스트모던음악학과
금,13:00,13:50,전공선택(05),전공실기3,안지민,2,PM,PM2023-14,포스트모던음악학과
목,12:00,12:50,전공선택(05),전공실기3,박라온,2,PM,PM2023-15,포스트모던음악학과
목,13:30,14:20,전공선택(05),전공실기3,송슬기,2,PM,PM2023-16,포스트모던음악학과
목,14:10,15:00,전공선택(05),전공실기3,김주홍,2,PM,PM2023-18,포스트모던음악학과
화,12:00,12:50,전공선택(05),전공실기5,임슬기,3,PM,PM3022-01,포스트모던음악학과
수,14:00,14:50,전공선택(05),전공실기5,김수영,3,PM,PM3022-02,포스트모던음악학과
수,13:00,13:50,전공선택(05),전공실기5,전해일,3,PM,PM3022-03,포스트모던음악학과
월,12:00,12:50,전공선택(05),전공실기5,서영도,3,PM,PM3022-04,포스트모던음악학과
월,18:30,19:20,전공선택(05),전공실기5,김수환,3,PM,PM3022-07,포스트모던음악학과
화,11:00,11:50,전공선택(05),전공실기5,최보미,3,PM,PM3022-10,포스트모던음악학과
화,11:30,12:20,전공선택(05),전공실기5,신형원,3,PM,PM3022-12,포스트모던음악학과
금,16:00,16:50,전공선택(05),전공실기5,오경록,3,PM,PM3022-13,포스트모던음악학과
화,12:00,12:50,전공선택(05),전공실기5,박호정,3,PM,PM3022-14,포스트모던음악학과
화,13:30,14:20,전공선택(05),전공실기5,신유신,3,PM,PM3022-15,포스트모던음악학과
금,14:00,14:50,전공선택(05),전공실기5,안지민,3,PM,PM3022-16,포스트모던음악학과
화,12:00,12:50,전공선택(05),전공실기5,이규재,3,PM,PM3022-17,포스트모던음악학과
목,15:00,15:50,전공선택(05),전공실기5,김주홍,3,PM,PM3022-18,포스트모던음악학과
목,14:00,14:50,전공선택(05),전공실기5,박라온,3,PM,PM3022-19,포스트모던음악학과
목,12:00,12:50,전공선택(05),전공실기7,오은혜,4,PM,PM4025-00,포스트모던음악학과
화,14:00,14:50,전공선택(05),전공실기7,임슬기,4,PM,PM4025-01,포스트모던음악학과
수,16:00,16:50,전공선택(05),전공실기7,김수영,4,PM,PM4025-02,포스트모던음악학과
수,16:00,16:50,전공선택(05),전공실기7,전해일,4,PM,PM4025-03,포스트모던음악학과
월,13:00,13:50,전공선택(05),전공실기7,서영도,4,PM,PM4025-04,포스트모던음악학과
월,19:30,20:20,전공선택(05),전공실기7,황호규,4,PM,PM4025-05,포스트모던음악학과
수,18:30,19:20,전공선택(05),전공실기7,조정현,4,PM,PM4025-06,포스트모던음악학과
월,19:30,20:20,전공선택(05),전공실기7,김수환,4,PM,PM4025-07,포스트모던음악학과
월,12:00,12:50,전공선택(05),전공실기7,이두헌,4,PM,PM4025-08,포스트모던음악학과
화,12:00,12:50,전공선택(05),전공실기7,최보미,4,PM,PM4025-10,포스트모던음악학과
화,12:30,13:20,전공선택(05),전공실기7,신형원,4,PM,PM4025-12,포스트모던음악학과
금,18:00,18:50,전공선택(05),전공실기7,오경록,4,PM,PM4025-13,포스트모던음악학과
화,14:00,14:50,전공선택(05),전공실기7,박호정,4,PM,PM4025-14,포스트모던음악학과
화,14:30,15:20,전공선택(05),전공실기7,신유신,4,PM,PM4025-15,포스트모던음악학과
목,16:00,16:50,전공선택(05),전공실기7,박라온,4,PM,PM4025-19,포스트모던음악학과
수,17:30,21:20,전공선택(05),팝앙상블1,한웅원,3,PM,PM3018-00,포스트모던음악학과
금,13:00,16:50,전공기초(11),재즈시창청음1,신정현,1,PM,PM1016-00,포스트모던음악학과
화,09:30,13:20,전공기초(11),재즈시창청음1,신유신,1,PM,PM1016-01,포스트모던음악학과
수,13:30,16:15,전공기초(11),재즈화성법1,전윤한,1,PM,PM1012-00,포스트모던음악학과
목,10:00,12:45,전공기초(11),재즈화성법1,배장은,1,PM,PM1012-01,포스트모던음악학과
월,09:30,13:20,전공기초(11),피아노클래스1,오은혜,1,PM,PM1014-00,포스트모던음악학과
수,09:30,13:20,전공기초(11),피아노클래스1,임슬기,1,PM,PM1014-01,포스트모던음악학과
수,09:30,11:20,전공필수(04),개별프로젝트1,"이영석, 임승태",4,FT,FT4077-00,연극영화학과
수,11:30,13:20,전공필수(04),개별프로젝트1,"이영석, 임승태",4,FT,FT4077-00,연극영화학과
수,15:30,17:20,전공필수(04),극장스태프와무대미술,봉하일,1,FT,FT1071-00,연극영화학과
월,15:00,16:50,전공필수(04),극장스태프와조명2,강소진,2,FT,FT2066-00,연극영화학과
화,13:30,17:20,전공필수(04),영화촬영기초,이강민,2,FT,FT2011-00,연극영화학과
목,18:00,21:50,전공필수(04),제작실습1,이영석,4,FT,FT4075-00,연극영화학과
금,,,전공필수(04),졸업논문(연극영화전공),이영석,4,FT,FT4071-00,연극영화학과
목,13:30,16:20,전공필수(04),캡스톤디자인1(연극영화학),김재성,4,FT,FT4057-00,연극영화학과
목,13:30,17:20,전공선택(05),고급시나리오창작,이효인,3,FT,FT3081-00,연극영화학과
수,15:00,17:50,전공선택(05),공연분석,임승태,3,FT,FT3074-00,연극영화학과
화,09:30,11:20,전공선택(05),뉴미디어엔터테이너,"정지호, 조상환",3,FT,FT3082-00,연극영화학과
화,11:30,13:20,전공선택(05),뉴미디어엔터테이너,"정지호, 조상환",3,FT,FT3082-00,연극영화학과
목,09:30,13:20,전공선택(05),대사연기1,박종현,2,FT,FT2068-00,연극영화학과
수,09:30,13:20,전공선택(05),대사연기3,권미나,3,FT,FT3076-00,연극영화학과
금,09:00,12:50,전공선택(05),디지털편집실습,김현범,2,FT,FT2023-00,연극영화학과
화,13:30,17:20,전공선택(05),연극창작실습,이영석,3,FT,FT3075-00,연극영화학과
금,17:30,21:20,전공선택(05),영상마케팅,전윤형,3,FT,FT3041-00,연극영화학과
금,13:30,17:20,전공선택(05),영화제작실습,이준학,3,FT,FT3043-00,연극영화학과
수,13:30,17:20,전공선택(05),영화편집연구,김정호,3,FT,FT3039-00,연극영화학과
금,09:30,11:20,전공선택(05),오디션테크닉,"정지호, 서혜선",4,FT,FT4072-00,연극영화학과
금,11:30,13:20,전공선택(05),오디션테크닉,"정지호, 서혜선",4,FT,FT4072-00,연극영화학과
화,13:30,17:20,전공선택(05),움직임과소리1,"이은혜, 이지현",2,FT,FT2069-00,연극영화학과
화,10:30,12:20,전공선택(05),움직임과소리1,"이은혜, 이지현",2,FT,FT2069-00,연극영화학과
수,12:00,16:50,전공선택(05),음악극분석,신동아,2,FT,FT2075-00,연극영화학과
월,13:30,15:20,전공선택(05),음악극연기연출론,"홍정원, 서혜선",3,FT,FT3077-00,연극영화학과
월,15:30,17:20,전공선택(05),음악극연기연출론,"홍정원, 서혜선",3,FT,FT3077-00,연극영화학과
월,09:30,11:20,전공선택(05),음악극워크샵,"홍정원, 서혜선",2,FT,FT2070-00,연극영화학과
월,11:30,13:20,전공선택(05),음악극워크샵,"홍정원, 서혜선",2,FT,FT2070-00,연극영화학과
월,13:30,17:20,전공선택(05),초급영화이론,이효인,2,FT,FT2076-00,연극영화학과
목,13:30,17:20,전공선택(05),카메라연기와촬영2,박종현,4,FT,FT4074-00,연극영화학과
화,13:30,17:20,전공선택(05),한국영화연구,한상언,3,FT,FT3047-00,연극영화학과
월,13:30,17:20,전공선택(05),현대영화이론,박진형,3,FT,FT3035-00,연극영화학과
금,15:30,17:20,전공기초(11),노래해석,"김정민, 신동아",1,FT,FT1073-00,연극영화학과
금,13:30,15:20,전공기초(11),노래해석,"김정민, 신동아",1,FT,FT1073-00,연극영화학과
금,13:30,17:20,전공기초(11),영화사,김정호,1,FT,FT1003-00,연극영화학과
화,09:00,12:50,전공기초(11),이미지와사운드,김재성,1,FT,FT1001-00,연극영화학과
월,13:30,17:20,전공기초(11),화술과소리1,"김수진, 권미나",1,FT,FT1076-00,연극영화학과
수,13:30,15:20,전공기초(11),화술과소리1,"김수진, 권미나",1,FT,FT1076-00,연극영화학과
목,13:30,17:20,전공기초(11),희곡문헌과연기,이영석,1,FT,FT1075-00,연극영화학과
금,18:00,20:25,교직전선(20),교과교수법(연극영화),김정민,3,EDU,EDU3342-G00,교직
화,18:00,20:25,교직전선(20),교과교육론(연극영화),이효인,3,EDU,EDU3166-G00,교직
목,09:00,12:50,전공필수(04),3D디자인I,장광집,2,ID,ID2013-00,산업디자인학과
화,13:30,17:20,전공필수(04),3D디자인I,이동민,2,ID,ID2013-01,산업디자인학과
수,13:30,17:20,전공필수(04),Space Analysis 1,장광집,3,ID,ID3015-00,산업디자인학과
화,09:00,12:50,전공필수(04),공간디자인1,소병완,3,ID,ID3014-00,산업디자인학과
수,09:00,12:50,전공필수(04),기초산업디자인I,최명식,2,ID,ID2003-00,산업디자인학과
수,13:30,17:20,전공필수(04),기초산업디자인I,최명식,2,ID,ID2003-01,산업디자인학과
월,09:00,11:45,전공필수(04),산업디자인사,김규현,2,ID,ID2001-00,산업디자인학과
목,13:30,17:20,전공필수(04),트렌스포테이션디자인1,배재환,3,ID,ID3013-00,산업디자인학과
금,09:00,12:50,전공선택(05),UX디자인,김진영,3,ID,ID3012-00,산업디자인학과
금,13:30,17:20,전공선택(05),VR디자인1,김성호,2,ID,ID2019-00,산업디자인학과
목,13:30,17:20,전공선택(05),디자인드로잉1,황의진,2,ID,ID2018-00,산업디자인학과
월,13:30,17:20,전공선택(05),디지털아이디어발상,황의진,3,ID,ID3016-00,산업디자인학과
목,13:00,14:20,전공선택(05),산업디자인종합설계1,"김규현, 장광집",4,ID,ID4019-00,산업디자인학과
목,14:30,15:50,전공선택(05),산업디자인종합설계1,"김규현, 장광집",4,ID,ID4019-00,산업디자인학과
화,17:30,18:50,전공선택(05),산업디자인종합설계1,"김선철, 이동민",4,ID,ID4019-01,산업디자인학과
화,19:00,20:20,전공선택(05),산업디자인종합설계1,"김선철, 이동민",4,ID,ID4019-01,산업디자인학과
수,09:00,12:50,전공선택(05),스마트융합디자인1,이동민,4,ID,ID4015-00,산업디자인학과
수,13:30,17:20,전공선택(05),스마트융합디자인1,이동민,4,ID,ID4015-01,산업디자인학과
화,09:00,12:50,전공선택(05),재료와구조I,김승찬,2,ID,ID2011-00,산업디자인학과
